lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
104,0,150.3,8,24,4,4,0,0,3,0
41,1,104.99,8,15,4,2,1,3,0,1
38,0,90.95,8,21,4,0,2,0,0,1
0,0,65.0,8,19,2,1,0,0,0,1
31,0,71.0,2,4,2,2,0,0,0,0
49,1,111.0,10,3,4,2,1,3,0,1
163,0,80.75,10,2,3,3,2,0,0,1
44,1,74.8,11,16,4,4,1,3,0,1
46,1,89.2,11,18,4,2,0,0,0,1
21,1,139.0,9,25,4,1,2,0,0,1
9,1,149.0,10,6,4,2,0,3,0,1
17,1,123.62,9,22,4,3,0,0,0,1
43,0,123.9,7,19,4,3,0,0,0,0
25,0,187.0,7,2,4,1,1,0,3,0
42,1,131.4,3,22,4,1,0,0,3,1
28,2,100.7,3,9,4,4,0,0,3,1
27,0,135.87,5,20,4,4,2,0,3,0
4,0,90.0,10,19,4,0,1,0,0,1
57,1,79.2,11,11,4,2,0,3,0,1
72,0,85.5,10,7,3,2,0,0,0,1
115,2,132.3,10,9,4,1,2,0,3,0
60,1,90.9,3,31,4,2,0,0,0,1
102,0,68.0,12,5,3,3,1,0,0,1
168,0,159.3,9,19,4,1,1,0,3,0
150,0,91.12,9,18,4,5,2,0,0,1
92,0,102.68,9,26,3,3,1,0,0,1
41,0,104.53,6,27,4,5,2,3,0,0
101,2,65.83,4,16,4,1,0,3,0,1
39,2,90.9,11,27,4,2,0,0,0,1
2,1,129.0,6,16,4,2,0,3,0,1
77,2,112.5,4,25,4,1,1,0,0,1
13,2,140.0,10,17,4,2,1,3,0,1
10,2,173.0,2,27,4,1,1,0,5,1
24,0,50.0,12,5,2,1,2,0,0,1
56,0,93.6,12,7,4,3,0,0,0,0
112,1,149.75,9,16,3,4,2,1,3,1
163,2,80.1,10,28,4,1,0,3,0,1
221,0,77.5,10,17,3,1,2,0,0,1
33,1,95.0,1,25,2,1,1,0,0,1
0,0,0.0,2,3,4,1,0,0,3,1
227,3,76.5,8,17,4,9,3,0,0,1
27,2,195.5,8,8,4,1,1,0,0,1
300,3,67.5,12,22,4,2,0,3,0,1
18,0,74.8,12,17,4,2,2,3,0,1
37,0,67.5,11,12,3,1,0,0,0,1
70,0,80.33,12,9,3,2,0,0,0,1
59,0,77.85,3,17,4,3,0,0,3,0
170,2,108.9,10,3,4,3,1,0,0,0
292,0,109.0,7,21,3,2,0,1,0,0
103,0,70.03,4,17,4,2,2,0,3,1
4,1,111.0,11,22,4,1,0,0,0,0
51,0,139.28,9,3,4,2,2,0,3,0
43,1,99.41,8,8,4,2,1,0,0,1
35,0,128.4,6,27,4,5,1,0,3,0
47,2,106.53,3,31,4,4,2,0,0,1
29,0,98.0,4,12,4,3,0,3,0,0
15,2,96.9,11,14,4,5,1,0,3,1
73,2,79.2,11,12,4,1,0,3,0,1
15,0,87.0,1,18,4,2,1,0,0,1
174,0,92.65,4,27,4,4,1,0,0,0
0,0,137.0,4,13,4,1,0,0,3,1
33,1,89.78,10,6,4,4,0,0,0,0
122,0,80.0,12,8,4,3,0,0,0,0
72,1,108.0,10,18,4,2,0,3,0,0
7,1,81.0,2,8,4,3,1,3,0,1
138,2,122.4,8,17,4,4,1,0,3,1
96,0,180.3,4,28,4,3,0,0,5,0
0,1,129.0,6,22,4,1,0,3,0,1
90,1,105.3,4,19,4,3,0,0,0,1
1,0,208.0,12,29,4,1,0,0,5,1
8,2,105.67,8,28,4,4,2,0,0,1
3,0,110.0,10,19,3,3,1,0,0,1
64,2,93.6,11,1,4,4,0,0,0,1
37,0,89.0,5,18,2,2,0,0,0,0
10,1,153.0,8,20,4,1,0,3,5,1
156,1,105.3,7,26,4,1,0,0,0,0
20,0,122.2,3,19,4,3,2,0,0,1
97,0,84.43,5,1,4,4,2,3,0,0
9,0,117.0,2,17,3,3,0,1,0,1
251,1,105.64,9,3,4,5,2,0,3,0
11,1,141.0,6,18,4,1,2,0,0,1
67,0,185.1,4,27,4,3,0,0,5,0
105,3,72.25,11,26,4,3,0,0,0,1
18,2,166.85,12,30,4,2,2,0,3,1
100,2,63.75,12,12,4,1,2,0,0,1
154,0,80.75,9,12,3,4,1,0,0,1
190,0,70.0,4,9,3,1,1,0,0,0
0,0,65.0,11,3,2,3,0,0,0,1
9,0,119.2,9,22,4,1,0,3,0,1
25,2,165.5,9,15,4,3,1,0,0,1
10,0,160.0,3,22,4,5,0,0,3,1
1,0,176.0,9,22,3,3,1,0,0,1
0,0,67.0,4,1,2,1,0,0,0,1
223,0,102.85,10,3,4,3,1,0,0,0
40,1,105.3,4,11,4,2,1,0,0,1
1,0,95.0,3,7,4,1,1,0,0,1
160,0,80.1,10,29,4,1,0,3,0,0
103,0,126.9,6,11,4,1,1,0,0,0
12,0,101.0,4,8,4,1,0,0,0,1
0,1,82.45,11,3,4,4,0,0,3,1
87,1,105.3,3,24,4,3,0,0,0,0
6,0,96.25,12,7,4,0,1,0,1,1
1,0,69.5,1,14,3,2,0,0,0,1
2,1,85.03,2,11,4,3,0,0,1,0
153,1,123.11,9,8,4,3,1,0,3,0
13,1,99.95,10,20,4,5,0,0,0,1
29,2,77.5,3,9,4,3,0,0,1,1
2,1,117.5,12,20,4,3,0,0,0,1
9,1,85.0,12,18,4,1,0,3,0,1
62,1,109.68,4,25,4,3,1,0,0,1
13,0,148.5,5,5,4,3,1,0,3,1
336,0,70.0,9,21,3,4,1,0,0,1
101,0,78.3,3,18,4,2,0,0,0,1
50,0,85.5,4,2,4,1,0,0,0,1
0,0,83.03,3,8,4,1,0,0,1,1
198,2,63.75,12,8,4,3,2,3,0,1
9,0,221.0,5,11,4,4,0,0,5,0
26,2,90.0,10,19,3,3,1,0,3,1
26,1,143.65,11,13,4,5,2,0,5,0
30,2,94.5,10,7,4,3,0,0,0,1
51,1,102.7,6,2,4,2,0,0,3,1
35,1,104.85,10,17,4,1,1,0,0,1
67,1,64.67,12,20,4,5,0,0,0,1
86,1,107.69,7,1,3,2,1,0,0,1
148,0,217.11,7,11,4,5,2,1,5,0
1,1,114.0,12,30,4,1,0,3,0,1
13,2,231.15,8,10,4,3,0,0,6,1
0,1,80.0,8,4,4,2,0,3,0,1
40,0,140.4,5,17,4,3,0,0,3,1
4,2,91.5,11,19,4,1,1,3,0,1
95,1,126.9,8,5,4,2,1,0,0,1
15,1,139.0,9,20,4,1,0,0,0,1
200,2,161.1,9,19,4,2,1,1,0,0
202,2,90.95,8,8,4,7,3,0,0,1
92,1,90.0,5,4,3,4,0,0,0,0
0,0,134.0,7,24,4,0,2,3,0,1
21,1,140.0,8,30,4,1,0,0,0,1
10,0,72.9,1,15,4,1,0,0,0,1
38,1,81.9,3,11,4,5,2,0,0,1
108,1,115.04,9,22,4,1,0,0,3,1
5,1,106.68,11,6,4,3,2,3,0,1
16,0,95.0,4,20,2,1,0,0,0,1
35,2,111.42,8,29,4,4,1,0,0,0
79,0,75.0,4,27,3,3,0,0,0,1
6,1,71.2,4,3,3,1,2,3,0,1
36,0,126.0,9,5,4,0,1,0,0,0
145,1,85.5,6,27,4,0,1,3,0,1
67,1,74.8,12,17,4,6,2,3,0,1
154,2,104.1,10,30,4,1,2,0,3,0
123,0,93.9,4,29,4,2,1,0,0,0
1,0,81.0,8,8,4,4,2,3,0,1
220,1,105.84,6,2,4,3,0,0,0,0
105,2,119.85,6,11,4,5,2,0,0,1
1,0,89.0,5,9,4,1,1,3,0,1
3,0,65.0,10,18,2,0,2,0,0,1
49,0,85.0,12,30,3,4,0,0,0,1
51,0,90.0,11,3,4,3,1,0,0,0
6,1,101.13,4,8,4,2,1,0,3,1
36,0,150.3,6,29,4,4,0,0,3,0
62,0,78.54,10,16,4,2,0,0,3,1
60,0,120.6,7,11,4,4,1,0,3,0
25,1,114.0,10,25,4,1,2,3,0,1
92,1,60.0,12,26,3,3,2,0,3,1
54,1,126.9,6,4,4,1,1,0,3,1
57,0,117.9,6,8,4,3,0,0,0,0
47,2,161.1,7,17,4,3,2,0,3,1
31,2,114.3,3,8,4,3,0,0,3,1
10,0,74.0,12,10,2,1,0,0,0,1
210,1,83.85,10,3,4,0,1,0,0,1
23,0,66.0,2,7,3,1,2,0,0,1
22,2,239.0,9,16,4,2,0,0,5,1
14,0,82.4,3,16,3,1,0,0,0,1
64,0,131.14,9,4,4,5,2,0,3,0
35,1,79.0,12,14,2,1,0,0,0,1
117,0,80.75,10,24,3,2,1,0,0,1
0,1,150.0,5,11,4,3,0,0,0,1
13,0,45.0,9,4,3,3,2,0,0,1
52,1,168.3,7,23,4,1,0,0,3,1
12,1,136.0,4,11,4,2,1,0,3,1
47,1,86.4,9,5,4,1,1,0,0,1
46,1,102.0,9,5,4,2,1,0,0,1
85,0,168.3,9,15,4,3,1,0,3,0
2,0,77.0,11,24,2,1,0,0,0,1
91,2,126.0,7,20,4,2,0,0,0,1
61,3,155.52,11,6,4,3,2,0,0,1
150,1,107.57,8,10,4,4,0,0,3,1
79,0,60.0,12,11,3,2,1,0,3,1
29,2,119.0,10,18,4,5,0,3,0,1
18,0,66.25,11,7,3,3,1,3,0,1
85,0,129.73,9,29,2,2,0,0,0,1
33,2,207.9,8,24,4,3,0,0,5,1
97,2,143.14,12,26,4,4,1,1,3,1
2,0,0.0,5,1,4,0,0,3,0,1
55,4,102.04,10,13,4,3,0,0,3,1
80,0,87.32,1,7,4,1,0,0,0,1
74,0,55.24,2,17,4,4,1,0,0,1
66,1,104.85,10,31,4,3,1,0,3,1
34,1,108.9,5,22,4,0,2,0,0,1
0,1,95.0,11,17,4,1,0,3,0,1
55,2,207.0,10,18,4,5,1,0,5,1
55,0,79.0,7,7,2,1,0,0,0,0
119,0,131.4,9,2,4,3,2,0,0,0
29,2,119.77,4,5,4,4,0,0,3,1
16,0,165.67,3,25,4,2,1,0,0,0
47,1,142.65,6,19,4,2,2,1,0,1
121,0,120.0,6,9,3,1,0,0,0,0
259,0,96.1,10,2,4,3,2,0,0,0
150,1,86.62,4,9,4,1,2,3,1,0
155,1,121.5,8,21,4,0,1,0,0,0
0,0,0.0,7,12,4,1,0,0,1,1
32,1,65.14,6,12,4,1,2,3,0,1
105,0,62.86,4,6,4,2,0,0,0,1
5,1,139.0,8,29,4,3,1,0,0,1
5,2,177.0,5,3,4,2,0,0,3,1
34,1,129.0,10,26,4,4,0,0,0,0
33,1,135.9,4,3,4,4,2,0,3,1
17,2,196.0,7,23,4,1,0,0,3,1
46,0,60.0,1,22,3,2,1,0,0,1
45,0,185.6,10,8,4,1,2,1,3,1
3,0,85.0,7,21,3,1,0,0,0,1
119,0,82.45,7,4,3,5,3,0,3,1
134,0,96.3,4,29,4,2,0,0,0,1
120,3,80.75,6,18,3,3,2,0,0,1
200,1,90.95,7,15,4,7,3,0,0,0
51,0,158.0,5,27,4,1,0,0,3,0
42,0,95.0,9,28,3,3,0,0,0,1
11,0,70.07,1,26,4,2,0,0,0,1
43,1,85.5,10,20,3,1,0,0,0,1
41,0,71.41,3,8,4,5,2,3,0,1
90,0,78.63,4,21,3,3,0,0,0,1
6,1,109.75,9,7,4,3,1,0,0,1
55,2,73.8,11,10,4,1,0,0,0,1
96,1,87.3,4,18,4,2,1,0,0,1
41,1,135.9,9,25,4,0,2,0,0,0
4,0,0.0,12,11,1,1,0,0,1,1
8,0,66.98,11,26,4,3,0,0,0,1
5,2,105.25,8,31,4,3,1,0,0,1
179,1,85.6,7,25,3,3,1,1,0,1
18,1,81.8,2,6,4,1,2,0,3,1
6,1,88.51,4,21,4,3,0,0,0,1
10,1,97.0,8,22,4,1,0,0,5,1
52,1,158.4,10,17,4,1,1,0,3,0
178,0,96.3,8,25,4,3,0,0,0,0
286,2,78.3,12,9,4,2,0,0,0,1
114,1,129.6,9,12,4,4,1,0,0,1
3,0,0.0,10,2,1,10,4,0,0,1
0,1,103.0,5,9,4,2,1,0,0,1
121,1,122.4,11,4,4,2,1,0,3,0
147,0,132.3,10,7,4,2,1,0,3,1
173,1,65.49,7,11,4,3,1,0,0,1
94,0,137.7,7,14,4,3,0,0,3,0
331,2,110.78,12,27,4,5,1,0,3,0
0,1,90.0,8,5,4,4,0,0,0,1
3,0,116.4,10,10,4,1,2,3,0,1
13,0,95.0,7,20,2,2,0,0,0,1
54,1,78.77,4,27,4,3,0,3,0,1
20,0,77.71,11,11,4,5,2,3,0,0
4,0,122.4,9,20,4,1,0,3,0,1
12,3,86.4,11,11,4,2,2,0,0,1
18,1,133.0,9,22,4,3,0,0,0,1
38,0,112.59,9,26,4,1,1,3,0,0
75,1,76.5,10,31,4,2,2,0,0,0
9,1,125.33,4,8,4,2,1,0,0,1
8,0,78.0,12,16,4,2,0,3,0,1
3,0,89.0,4,8,4,1,0,3,0,0
145,0,72.76,7,1,3,1,0,0,0,1
107,0,76.5,8,12,4,1,0,0,1,1
6,3,138.0,9,12,4,0,1,3,0,1
19,1,86.75,12,26,4,1,1,0,1,1
137,0,76.5,8,16,4,0,1,0,0,1
9,0,82.92,3,30,4,1,0,0,0,1
193,1,72.25,7,31,3,2,2,0,0,1
26,1,56.25,9,15,3,6,2,0,0,1
49,2,159.3,5,7,4,1,1,0,3,1
18,1,82.39,10,2,4,1,0,0,0,1
99,3,127.71,12,26,4,3,1,0,3,1
186,0,123.3,11,3,4,1,0,0,3,0
14,1,79.0,2,12,4,1,0,3,0,0
346,0,3.0,9,13,4,2,0,1,0,0
10,1,131.0,4,8,4,2,0,0,3,0
7,1,85.85,3,5,4,1,2,0,3,1
6,0,65.0,5,31,2,1,0,0,0,1
45,0,75.0,10,30,3,2,2,0,0,1
3,1,109.0,8,1,4,1,1,3,0,1
88,2,131.4,8,19,4,1,0,0,3,1
24,2,154.0,10,28,4,2,0,0,3,1
137,0,130.95,8,24,4,4,0,0,3,0
8,1,107.0,11,11,4,3,0,0,3,1
227,0,72.76,10,16,3,5,2,0,0,1
175,2,112.5,7,23,4,1,1,0,0,0
37,0,125.55,10,2,4,3,2,0,3,0
1,1,45.0,1,22,3,1,0,0,0,1
62,1,68.0,7,15,4,7,2,0,0,0
90,1,95.7,4,9,4,2,2,0,0,1
79,0,64.64,1,30,4,1,2,0,0,1
11,1,122.67,12,27,4,1,2,0,3,1
58,0,60.0,11,18,3,4,0,0,3,1
65,0,137.7,6,26,4,2,2,0,0,0
7,1,117.0,9,21,3,4,0,1,0,1
261,2,161.25,10,22,4,1,2,1,0,0
52,1,152.1,7,31,4,0,2,0,3,1
35,0,60.0,11,2,3,3,1,0,3,1
8,0,73.9,1,12,4,2,0,0,0,1
0,0,90.4,11,1,4,0,1,0,0,1
10,0,80.0,3,14,3,2,1,0,0,1
50,2,1.0,1,14,4,3,0,0,0,1
23,1,110.5,9,4,3,2,2,0,3,1
119,1,85.5,8,13,4,3,0,0,0,1
63,1,92.28,5,16,4,3,1,0,0,1
105,0,152.55,12,2,4,2,0,1,0,0
46,0,198.9,5,14,4,1,1,0,5,0
47,2,109.8,8,30,4,4,0,0,0,1
1,1,86.0,1,4,4,1,1,3,0,1
13,3,128.5,8,19,4,2,0,3,0,1
110,1,104.4,10,27,4,3,0,0,3,0
15,0,90.95,11,10,4,4,0,0,0,1
37,2,127.8,3,23,4,4,2,0,0,0
6,1,177.0,3,19,4,1,2,0,3,1
18,2,119.58,1,1,4,2,1,0,1,1
88,1,60.0,3,4,3,2,1,0,0,1
46,1,71.1,3,12,4,1,1,3,0,1
92,0,96.3,6,27,4,0,1,0,0,0
60,0,0.0,9,21,4,1,1,0,0,1
3,1,131.0,4,27,4,2,0,0,0,1
143,0,121.8,7,19,4,3,0,0,3,0
34,0,75.0,10,30,3,2,2,0,0,1
32,1,135.9,7,3,4,2,2,0,0,1
6,2,104.0,8,17,4,5,1,0,0,1
9,1,0.0,9,7,1,1,0,0,1,1
202,0,90.0,5,29,4,1,2,0,0,0
110,1,70.0,12,9,3,4,0,0,0,1
35,0,126.9,5,9,4,2,1,0,0,0
2,0,139.0,6,28,4,1,0,0,0,0
7,0,95.0,5,9,2,2,1,0,0,1
12,0,154.0,9,5,4,2,1,0,3,0
29,1,211.0,12,4,4,2,2,1,3,1
18,0,98.6,5,29,4,2,2,0,0,0
118,0,90.9,4,16,4,1,0,0,0,0
102,0,85.0,9,27,3,1,0,3,0,0
78,1,115.68,8,19,4,2,1,0,1,1
29,0,46.67,11,14,3,1,2,0,3,1
14,0,160.0,10,22,4,1,0,0,0,0
126,1,134.18,7,18,4,5,2,1,0,1
34,1,6.5,2,28,1,0,2,0,0,1
217,2,65.11,12,5,4,7,3,3,0,1
64,2,79.2,11,19,4,1,1,3,0,1
11,1,143.86,8,13,4,5,2,0,0,1
28,1,77.39,2,5,4,2,2,0,1,1
113,0,135.9,9,24,4,1,1,0,0,0
84,1,132.3,10,17,4,5,2,0,3,1
20,1,134.0,4,9,4,2,2,0,3,1
38,2,107.55,8,27,4,2,2,3,0,1
3,1,135.67,3,25,4,2,1,3,0,1
91,0,113.4,10,12,4,2,0,0,0,1
5,1,139.0,8,27,4,1,0,3,0,0
2,1,81.0,2,6,4,1,0,3,0,1
48,1,79.4,2,26,4,2,0,0,0,1
116,0,59.5,3,25,4,2,2,0,0,0
120,0,71.0,4,5,3,2,0,0,0,1
9,0,95.0,4,11,4,0,1,0,0,0
26,1,89.0,4,11,4,0,1,3,0,1
11,0,140.0,10,21,4,2,0,3,0,1
67,1,79.2,11,1,4,4,0,3,0,1
141,2,133.65,9,4,4,2,2,0,0,1
3,0,0.0,10,1,1,1,0,0,0,1
10,3,157.0,4,25,4,2,1,0,3,1
19,1,148.0,12,30,4,2,0,0,3,1
22,1,95.0,11,19,4,3,0,0,0,1
18,0,93.0,9,9,4,4,0,3,0,0
145,1,142.2,7,23,4,1,1,0,0,1
53,0,126.9,5,18,4,2,0,0,0,0
28,0,117.74,5,21,4,3,2,0,0,0
55,0,116.1,5,21,4,1,2,3,0,0
186,0,115.0,4,22,3,2,1,0,0,0
15,1,80.0,8,27,4,2,0,0,0,0
1,1,78.0,12,13,4,3,0,3,0,1
283,2,72.25,12,28,4,4,0,3,0,1
20,0,240.0,8,3,4,2,0,0,5,0
3,0,130.0,8,17,2,3,1,0,0,0
42,2,112.0,11,4,3,2,1,0,0,1
28,2,116.56,9,19,4,3,2,0,0,1
190,0,110.9,9,30,4,7,2,0,0,0
228,3,123.25,10,20,4,3,1,1,0,1
49,1,140.4,5,13,4,3,2,0,3,1
0,0,67.5,1,8,4,1,0,0,0,1
129,1,80.75,6,27,4,4,1,3,0,0
83,0,159.3,4,1,4,2,0,0,5,0
3,1,79.0,7,18,2,1,1,0,0,1
0,0,79.0,7,5,2,1,0,0,0,1
121,0,90.95,6,4,3,2,2,0,3,1
236,1,81.16,9,27,4,4,0,3,0,0
75,1,88.4,12,21,4,4,2,0,0,1
25,0,125.5,4,17,4,2,2,0,0,1
24,0,120.27,4,10,4,3,2,0,3,0
37,1,88.4,11,13,4,4,2,0,0,0
32,1,126.26,6,26,4,5,2,0,3,1
42,1,80.3,1,16,4,1,0,0,0,1
45,0,60.0,11,6,3,2,1,0,3,1
48,2,111.6,10,2,4,2,0,0,0,1
107,1,61.09,12,26,4,3,1,3,0,1
92,2,76.5,7,1,4,4,2,0,0,1
6,1,103.15,9,13,4,3,2,0,3,1
42,0,96.3,5,17,3,3,0,0,3,1
12,1,85.0,9,11,3,0,1,0,0,1
24,2,107.0,10,8,4,2,0,0,0,1
282,2,83.3,12,29,4,3,1,0,0,0
126,1,88.68,4,19,4,5,1,0,0,1
9,2,91.25,5,7,4,2,2,0,0,1
0,1,44.0,1,5,4,2,0,3,0,1
15,0,100.73,5,30,4,3,1,0,0,1
136,0,130.5,7,6,4,1,0,0,0,1
26,0,116.72,9,3,2,2,2,0,0,1
2,1,109.0,2,8,4,0,1,0,0,1
69,1,126.9,6,17,4,2,1,0,0,1
128,3,100.29,9,16,4,2,0,3,0,1
0,0,63.2,11,30,4,2,0,0,3,1
24,2,88.0,12,4,4,1,2,3,0,1
12,1,107.0,10,25,4,0,1,0,0,1
44,0,60.0,11,5,3,3,2,0,3,1
35,0,60.0,1,5,3,3,0,0,0,1
110,0,80.0,10,9,4,1,2,0,0,0
197,0,82.5,10,30,4,1,2,3,0,0
107,1,76.5,8,21,4,2,1,0,0,0
165,2,94.56,8,1,4,1,1,0,0,1
59,1,139.5,10,19,4,3,0,0,3,0
0,0,79.0,11,28,2,1,1,0,0,0
14,0,75.0,11,18,3,2,1,0,0,1
61,2,67.91,12,5,4,2,1,0,0,1
80,1,74.8,3,25,3,2,2,0,0,1
33,0,134.1,7,19,4,2,0,0,0,0
11,1,92.58,12,26,4,1,2,0,1,1
4,2,12.0,12,3,3,1,2,0,3,1
38,2,118.0,11,4,4,2,1,0,3,1
60,1,156.6,12,23,4,1,0,0,5,1
43,0,178.2,10,5,4,3,0,0,5,0
47,1,125.1,9,11,4,0,2,3,0,1
19,0,79.88,2,1,4,5,1,0,1,0
123,0,68.0,10,28,3,2,2,0,0,1
268,0,78.0,4,8,3,3,2,0,0,0
96,0,90.95,9,13,3,3,0,0,3,1
22,1,156.0,5,21,4,1,0,0,3,1
12,0,75.0,1,15,4,2,2,3,0,1
1,0,203.33,4,13,4,3,0,0,6,0
46,0,73.9,3,3,4,3,0,0,0,0
85,1,132.6,5,15,4,2,2,0,3,1
177,1,93.08,8,24,4,4,0,0,0,1
6,2,87.0,3,3,4,1,0,3,0,1
203,0,126.9,9,10,4,1,2,0,0,0
155,0,130.05,8,1,4,4,1,0,0,0
65,2,137.7,4,24,4,0,2,0,3,1
47,1,116.1,5,11,4,3,0,3,0,1
58,0,87.3,7,8,3,1,0,0,3,1
27,2,90.84,5,22,4,2,2,0,0,1
4,0,68.0,2,14,2,1,2,0,0,1
221,2,90.95,10,22,4,3,2,0,0,1
34,1,74.8,11,20,4,10,5,3,0,0
3,1,89.5,12,19,4,1,1,0,0,1
21,0,104.05,3,1,4,2,0,0,0,1
54,0,112.2,4,10,4,3,2,0,3,0
225,3,70.55,12,27,4,5,0,3,0,1
0,0,65.0,2,2,2,2,0,0,0,1
112,0,72.25,7,6,3,5,2,0,0,1
225,0,67.5,11,25,4,1,0,3,0,0
71,2,79.2,11,3,4,1,0,3,0,1
156,1,115.25,8,14,4,3,2,0,0,0
98,3,116.1,6,10,4,2,1,3,0,1
76,1,75.0,12,7,3,2,0,0,0,1
103,0,80.1,10,31,4,0,1,3,0,1
3,0,120.0,10,16,4,0,2,0,0,1
60,3,88.4,12,23,4,2,2,0,0,1
26,2,95.0,9,5,4,1,1,0,0,1
73,1,107.95,4,7,4,3,1,0,3,1
35,0,95.4,3,16,4,4,0,0,3,1
134,2,130.5,8,4,4,2,0,0,0,1
39,0,89.1,6,26,4,0,2,3,0,0
6,0,95.0,10,13,4,1,0,0,0,1
217,1,177.3,8,7,4,1,2,0,5,0
25,2,127.67,4,16,4,1,2,0,0,1
41,0,116.1,5,9,4,3,1,3,0,0
156,0,45.87,11,2,3,2,1,0,0,1
10,3,140.0,8,24,4,1,0,0,0,1
307,1,158.4,8,14,4,3,2,0,5,0
12,0,55.72,2,6,4,2,2,3,0,1
3,0,110.0,9,19,0,3,1,0,3,1
190,0,84.25,8,9,3,5,0,0,3,1
15,1,113.5,12,4,4,2,2,0,0,1
42,0,65.0,3,4,3,2,1,0,0,1
99,2,161.1,11,7,4,2,1,3,0,1
20,1,99.0,7,29,4,1,0,3,0,1
1,1,89.0,8,9,4,2,2,3,0,1
96,1,126.9,4,29,4,2,1,0,0,0
56,1,156.6,12,19,4,0,1,0,5,1
148,0,138.14,8,16,4,5,2,0,3,0
25,0,216.0,3,29,4,4,0,0,5,0
133,0,118.15,5,27,4,2,2,0,3,0
15,1,109.34,4,20,4,1,0,0,3,1
150,0,123.3,7,30,4,2,2,0,3,0
31,1,126.9,5,2,4,2,1,0,0,1
130,1,109.8,8,24,4,2,0,0,0,1
4,0,97.41,8,2,4,1,0,3,0,1
177,1,99.45,7,31,4,2,2,0,0,1
8,1,96.0,12,19,4,2,1,0,0,1
124,0,96.3,4,29,4,2,0,0,0,0
8,2,170.0,10,29,4,1,1,0,0,1
118,1,186.3,7,24,4,0,2,0,5,1
70,2,174.3,4,16,4,1,2,0,5,1
7,0,114.0,10,27,2,1,0,0,0,1
7,2,98.6,12,26,3,1,2,1,0,1
44,0,212.42,3,18,4,3,2,1,5,0
61,0,105.0,11,26,3,1,2,0,0,1
2,0,98.0,3,22,4,2,0,3,0,1
5,1,129.0,8,26,4,2,0,3,0,1
0,1,0.0,1,20,1,1,0,0,6,1
6,1,108.0,1,22,4,2,0,0,3,1
95,3,86.7,4,17,4,2,2,0,0,1
22,0,80.8,2,12,4,2,2,0,3,0
5,0,177.33,9,12,4,2,1,0,3,0
155,0,161.1,9,1,4,3,2,1,0,0
90,2,72.25,11,24,4,5,2,0,0,1
146,2,135.0,10,19,4,4,1,0,0,0
0,0,110.0,6,8,3,2,0,0,0,1
187,3,103.5,10,7,4,2,1,0,0,1
144,1,85.5,6,26,4,0,2,3,0,1
33,0,83.16,10,21,3,3,0,0,1,1
131,1,103.05,10,10,4,1,1,3,0,1
84,0,72.25,7,25,3,3,1,0,0,1
59,0,93.6,12,23,4,2,0,0,0,0
14,2,89.0,9,11,4,0,1,3,0,1
14,1,204.75,6,8,4,6,2,0,5,0
145,0,118.8,7,28,4,2,0,0,3,1
57,1,141.3,10,29,4,1,2,1,0,0
29,0,100.7,3,6,4,0,2,0,3,0
32,0,231.0,12,19,4,1,1,1,5,0
2,2,117.75,2,10,4,4,0,0,0,1
155,2,86.82,7,14,4,5,2,3,0,1
133,1,100.3,12,6,4,4,0,0,0,0
3,1,87.78,10,5,4,0,1,3,0,1
117,0,123.3,10,29,4,1,0,0,3,1
88,1,149.4,9,16,4,1,0,0,3,0
63,0,110.0,5,20,3,2,2,0,0,1
69,2,135.9,8,16,4,3,0,0,0,1
4,1,100.8,10,19,3,2,1,0,0,1
35,2,104.3,4,17,4,2,2,0,0,1
42,1,141.3,6,26,4,0,2,0,3,1
0,0,85.0,12,24,4,1,0,3,0,1
308,0,52.0,11,25,4,2,0,0,0,0
64,1,116.1,4,29,4,2,1,3,0,1
34,0,82.94,10,11,4,5,3,0,3,1
48,1,137.7,4,11,4,2,1,0,3,0
105,0,83.05,12,26,4,1,1,0,0,1
45,1,55.24,2,6,4,2,2,0,0,1
47,1,93.6,12,2,4,1,0,0,0,1
150,0,80.1,10,30,4,0,2,3,0,0
1,0,125.0,5,31,4,1,0,0,0,1
28,2,164.5,10,7,4,4,2,0,3,1
35,2,88.0,11,23,4,1,0,3,0,1
11,2,248.0,9,20,4,2,0,0,5,1
69,1,118.8,4,22,4,2,1,0,3,1
27,0,137.0,4,17,4,0,1,0,3,0
253,0,2.0,9,26,4,2,1,0,0,1
35,2,118.1,3,3,4,3,2,1,0,1
34,0,113.85,3,24,4,3,1,3,0,0
4,0,0.0,10,4,4,0,1,0,0,1
80,2,85.5,3,25,4,2,1,0,0,1
64,1,73.95,3,9,4,4,1,0,0,0
27,1,127.0,2,18,4,1,0,0,3,1
111,0,96.9,7,24,3,1,2,0,0,0
24,0,70.0,8,19,3,3,2,0,0,1
33,2,207.9,9,10,4,2,2,0,5,1
93,1,85.5,6,26,4,0,1,3,0,1
67,1,63.75,3,10,4,3,2,3,0,1
2,0,107.0,11,18,4,2,0,0,0,1
17,1,156.0,6,4,4,1,0,0,3,1
8,0,112.5,4,7,4,3,1,0,0,1
131,0,112.5,6,30,4,3,0,0,0,0
71,2,168.3,9,10,4,2,2,0,3,1
192,0,0.0,9,25,4,3,2,0,0,1
3,3,152.0,9,12,4,1,0,0,0,1
2,3,123.5,8,28,4,2,0,0,0,1
